year,quarter,level,entity,registered_users
2023,3,districts,medchal malkajgiri,4064256
2023,3,districts,sangareddy,1310211
2023,3,districts,warangal urban,1039220
2023,3,districts,nalgonda,902281
2023,3,districts,khammam,857112
2023,3,districts,nizamabad,823846
2023,3,districts,karimnagar,775594
2023,3,districts,bhadradri kothagudem,616038
2023,3,pincodes,500072,609887
2023,3,pincodes,505001,398822
2023,3,pincodes,500018,397544
2023,3,pincodes,500008,348271
2023,3,pincodes,500055,336960
2023,3,pincodes,500037,312353
2023,3,pincodes,500039,302139
2023,3,pincodes,502032,285047
2023,3,pincodes,506002,283154
2023,3,pincodes,500013,278523
2023,4,districts,hyderabad,5720710
2023,4,districts,rangareddy,4964411
2023,4,districts,medchal malkajgiri,4195726
2023,4,districts,sangareddy,1356536
2023,4,districts,warangal urban,1075692
2023,4,districts,nalgonda,936167
2023,4,districts,khammam,888902
2023,4,districts,nizamabad,854338
2023,4,districts,karimnagar,803398
2023,4,districts,bhadradri kothagudem,638916
2023,4,pincodes,500072,628306
2023,4,pincodes,505001,412122
2023,4,pincodes,500018,410469
2023,4,pincodes,500008,359269
2023,4,pincodes,500055,348217
2023,4,pincodes,500037,322978
2023,4,pincodes,500039,311906
2023,4,pincodes,502032,294193
2023,4,pincodes,506002,293198
2023,4,pincodes,500013,287425
2024,1,districts,hyderabad,5928930
2024,1,districts,rangareddy,5149421
2024,1,districts,medchal malkajgiri,4352811
2024,1,districts,sangareddy,1411306
2024,1,districts,warangal urban,1117693
2024,1,districts,nalgonda,975830
2024,1,districts,khammam,925918
2024,1,districts,nizamabad,889165
2024,1,districts,karimnagar,835681
2024,1,districts,bhadradri kothagudem,666127
2024,1,pincodes,500072,650991
2024,1,pincodes,505001,427811
2024,1,pincodes,500018,425685
2024,1,pincodes,500008,372524
2024,1,pincodes,500055,361585
2024,1,pincodes,500037,335655
2024,1,pincodes,500039,323450
2024,1,pincodes,502032,305096
2024,1,pincodes,506002,304500
2024,1,pincodes,500013,297957
2024,2,districts,hyderabad,6138190
2024,2,districts,rangareddy,5331711
2024,2,districts,medchal malkajgiri,4507995
2024,2,districts,sangareddy,1463908
2024,2,districts,warangal urban,1159405
2024,2,districts,nalgonda,1013537
2024,2,districts,khammam,961211
2024,2,districts,nizamabad,923061
2024,2,districts,karimnagar,867377
2024,2,districts,bhadradri kothagudem,691518
2024,2,pincodes,500072,673094
2024,2,pincodes,505001,443393
2024,2,pincodes,500018,440990
2024,2,pincodes,500008,385469
2024,2,pincodes,500055,374770
2024,2,pincodes,500037,347922
2024,2,pincodes,500039,334964
2024,2,pincodes,506002,315957
2024,2,pincodes,502032,315901
2024,2,pincodes,500013,308329
2024,3,districts,rangareddy,5769438
2024,3,districts,hyderabad,5757304
2024,3,districts,medchal malkajgiri,4907703
2024,3,districts,sangareddy,1478576
2024,3,districts,nizamabad,891370
2024,3,districts,nalgonda,835287
2024,3,districts,khammam,804962
2024,3,districts,karimnagar,745395
2024,3,districts,hanumakonda,712869
2024,3,districts,bhadradri kothagudem,599724
2024,3,pincodes,500072,733364
2024,3,pincodes,500008,454240
2024,3,pincodes,500081,453288
2024,3,pincodes,500055,389544
2024,3,pincodes,505001,384924
2024,3,pincodes,500018,359170
2024,3,pincodes,502032,349744
2024,3,pincodes,500049,340428
2024,3,pincodes,500039,329117
2024,3,pincodes,500090,311167
2024,4,districts,rangareddy,5988320
2024,4,districts,hyderabad,5916910
2024,4,districts,medchal malkajgiri,5063017
2024,4,districts,sangareddy,1526801
2024,4,districts,nizamabad,918096
2024,4,districts,nalgonda,856881
2024,4,districts,khammam,825840
2024,4,districts,karimnagar,765956
2024,4,districts,hanumakonda,734921
2024,4,districts,bhadradri kothagudem,617451
2024,4,pincodes,500072,755978
2024,4,pincodes,500081,489740
2024,4,pincodes,500008,468570
2024,4,pincodes,500055,399763
2024,4,pincodes,505001,395915
2024,4,pincodes,500018,367299
2024,4,pincodes,502032,359459
2024,4,pincodes,500049,349918
2024,4,pincodes,500039,339858
2024,4,pincodes,500090,323966
2018,1,districts,west tripura,27242
2018,1,districts,south tripura,5361
2018,1,districts,sepahijala,4664
2018,1,districts,gomati,4509
2018,1,districts,north tripura,4432
2018,1,districts,dhalai,3448
2018,1,districts,khowai,3017
2018,1,districts,unakoti,2484
2018,1,pincodes,799001,5309
2018,1,pincodes,799003,3658
2018,1,pincodes,799006,2495
2018,1,pincodes,799007,2179
2018,1,pincodes,799002,2177
2018,1,pincodes,799004,1852
2018,1,pincodes,799114,1733
2018,1,pincodes,799102,1720
2018,1,pincodes,799155,1491
2018,1,pincodes,799205,1320
2018,2,districts,west tripura,40345
2018,2,districts,south tripura,8068
2018,2,districts,sepahijala,7217
2018,2,districts,gomati,6973
2018,2,districts,north tripura,6702
2018,2,districts,dhalai,5549
2018,2,districts,khowai,4674
2018,2,districts,unakoti,3841
2018,2,pincodes,799001,7739
2018,2,pincodes,799003,5560
2018,2,pincodes,799006,3607
2018,2,pincodes,799002,3184
2018,2,pincodes,799007,3184
2018,2,pincodes,799004,2819
2018,2,pincodes,799114,2609
2018,2,pincodes,799102,2582
2018,2,pincodes,799155,2382
2018,2,pincodes,799205,2016
2018,3,districts,west tripura,53531
2018,3,districts,south tripura,12286
2018,3,districts,sepahijala,10803
2018,3,districts,gomati,10168
2018,3,districts,north tripura,9771
2018,3,districts,dhalai,8039
2018,3,districts,khowai,6816
2018,3,districts,unakoti,5460
2018,3,pincodes,799001,10116
2018,3,pincodes,799003,7364
2018,3,pincodes,799006,4766
2018,3,pincodes,799002,4214
2018,3,pincodes,799007,4058
2018,3,pincodes,799155,3959
2018,3,pincodes,799004,3792
2018,3,pincodes,799102,3730
2018,3,pincodes,799114,3713
2018,3,pincodes,799205,2889
2018,4,districts,west tripura,67549
2018,4,districts,south tripura,16426
2018,4,districts,sepahijala,14973
2018,4,districts,gomati,13542
2018,4,districts,north tripura,13150
2018,4,districts,dhalai,10877
2018,4,districts,khowai,9488
2018,4,districts,unakoti,7260
2018,4,pincodes,799001,12625
2018,4,pincodes,799003,9212
2018,4,pincodes,799006,6036
2018,4,pincodes,799002,5315
2018,4,pincodes,799155,5088
2018,4,pincodes,799007,5022
2018,4,pincodes,799102,4865
2018,4,pincodes,799114,4862
2018,4,pincodes,799004,4839
2018,4,pincodes,799205,3760
2019,1,districts,west tripura,79732
2019,1,districts,south tripura,19784
2019,1,districts,sepahijala,18086
2019,1,districts,gomati,16370
2019,1,districts,north tripura,15986
2019,1,districts,dhalai,13219
2019,1,districts,khowai,11327
2019,1,districts,unakoti,8750
2019,1,pincodes,799001,14805
2019,1,pincodes,799003,10956
2019,1,pincodes,799006,7047
2019,1,pincodes,799002,6123
2019,1,pincodes,799155,5854
2019,1,pincodes,799114,5790
2019,1,pincodes,799102,5778
2019,1,pincodes,799007,5767
2019,1,pincodes,799004,5621
2019,1,pincodes,799205,4515
2019,2,districts,west tripura,93241
2019,2,districts,south tripura,23743
2019,2,districts,sepahijala,21673
2019,2,districts,north tripura,19505
2019,2,districts,gomati,19437
2019,2,districts,dhalai,15893
2019,2,districts,khowai,13523
2019,2,districts,unakoti,10629
2019,2,pincodes,799001,16798
2019,2,pincodes,799003,13483
2019,2,pincodes,799006,8140
2019,2,pincodes,799002,7125
2019,2,pincodes,799102,6905
2019,2,pincodes,799114,6796
2019,2,pincodes,799155,6631
2019,2,pincodes,799004,6606
2019,2,pincodes,799007,6544
2019,2,pincodes,799205,5381
2019,3,districts,west tripura,104949
2019,3,districts,south tripura,26573
2019,3,districts,sepahijala,24332
2019,3,districts,north tripura,22522
2019,3,districts,gomati,21722
2019,3,districts,dhalai,18140
2019,3,districts,khowai,15092
2019,3,districts,unakoti,12126
2019,3,pincodes,799001,18755
2019,3,pincodes,799003,15422
2019,3,pincodes,799006,9187
2019,3,pincodes,799002,8029
2019,3,pincodes,799102,7680
2019,3,pincodes,799114,7570
2019,3,pincodes,799004,7391
2019,3,pincodes,799007,7245
2019,3,pincodes,799155,7186
2019,3,pincodes,799205,6016
2019,4,districts,west tripura,114108
2019,4,districts,south tripura,29753
2019,4,districts,sepahijala,27322
2019,4,districts,north tripura,25703
2019,4,districts,gomati,24160
2019,4,districts,dhalai,20609
2019,4,districts,khowai,16819
2019,4,districts,unakoti,13824
2019,4,pincodes,799001,20197
2019,4,pincodes,799003,16676
2019,4,pincodes,799006,9937
2019,4,pincodes,799002,8739
2019,4,pincodes,799102,8512
2019,4,pincodes,799114,8365
2019,4,pincodes,799004,8090
2019,4,pincodes,799155,8025
2019,4,pincodes,799007,7836
2019,4,pincodes,799205,6624
2020,1,districts,west tripura,124538
2020,1,districts,south tripura,32716
2020,1,districts,sepahijala,30379
2020,1,districts,north tripura,28648
2020,1,districts,gomati,26688
2020,1,districts,dhalai,22808
2020,1,districts,khowai,18592
2020,1,districts,unakoti,15593
2020,1,pincodes,799001,21861
2020,1,pincodes,799003,18173
2020,1,pincodes,799006,10847
2020,1,pincodes,799002,9526
2020,1,pincodes,799102,9306
2020,1,pincodes,799114,9131
2020,1,pincodes,799004,8844
2020,1,pincodes,799155,8712
2020,1,pincodes,799007,8417
2020,1,pincodes,799205,7325
2020,2,districts,west tripura,137156
2020,2,districts,south tripura,36522
2020,2,districts,sepahijala,35017
2020,2,districts,north tripura,32851
2020,2,districts,gomati,30323
2020,2,districts,dhalai,26043
2020,2,districts,khowai,20922
2020,2,districts,unakoti,17832
2020,2,pincodes,799001,23830
2020,2,pincodes,799003,19686
2020,2,pincodes,799006,11961
2020,2,pincodes,799102,10583
2020,2,pincodes,799002,10419
2020,2,pincodes,799114,10138
2020,2,pincodes,799004,9850
2020,2,pincodes,799155,9468
2020,2,pincodes,799007,9103
2020,2,pincodes,799205,8237
2020,3,districts,west tripura,151432
2020,3,districts,south tripura,40797
2020,3,districts,sepahijala,39970
2020,3,districts,north tripura,37284
2020,3,districts,gomati,34073
2020,3,districts,dhalai,29515
2020,3,districts,khowai,23565
2020,3,districts,unakoti,20095
2020,3,pincodes,799001,26184
2020,3,pincodes,799003,21525
2020,3,pincodes,799006,13199
2020,3,pincodes,799102,11961
2020,3,pincodes,799002,11419
2020,3,pincodes,799114,11221
2020,3,pincodes,799004,10988
2020,3,pincodes,799155,10417
2020,3,pincodes,799007,9861
2020,3,pincodes,799205,9264
2020,4,districts,west tripura,163752
2020,4,districts,south tripura,43899
2020,4,districts,sepahijala,43722
2020,4,districts,north tripura,40886
2020,4,districts,gomati,37129
2020,4,districts,dhalai,32210
2020,4,districts,khowai,25507
2020,4,districts,unakoti,22005
2020,4,pincodes,799001,28351
2020,4,pincodes,799003,23114
2020,4,pincodes,799006,14333
2020,4,pincodes,799102,12945
2020,4,pincodes,799002,12369
2020,4,pincodes,799114,12123
2020,4,pincodes,799004,11861
2020,4,pincodes,799155,11111
2020,4,pincodes,799007,10586
2020,4,pincodes,799205,9999
2021,1,districts,west tripura,175841
2021,1,districts,south tripura,47052
2021,1,districts,sepahijala,46925
2021,1,districts,north tripura,44051
2021,1,districts,gomati,39920
2021,1,districts,dhalai,34747
2021,1,districts,khowai,27361
2021,1,districts,unakoti,23739
2021,1,pincodes,799001,30415
2021,1,pincodes,799003,24761
2021,1,pincodes,799006,15407
2021,1,pincodes,799102,13875
2021,1,pincodes,799002,13259
2021,1,pincodes,799114,12991
2021,1,pincodes,799004,12718
2021,1,pincodes,799155,11835
2021,1,pincodes,799007,11404
2021,1,pincodes,799205,10728
2021,2,districts,west tripura,188123
2021,2,districts,sepahijala,50606
2021,2,districts,south tripura,50556
2021,2,districts,north tripura,47392
2021,2,districts,gomati,42972
2021,2,districts,dhalai,37460
2021,2,districts,khowai,29432
2021,2,districts,unakoti,25612
2021,2,pincodes,799001,32443
2021,2,pincodes,799003,26398
2021,2,pincodes,799006,16480
2021,2,pincodes,799102,14961
2021,2,pincodes,799002,14184
2021,2,pincodes,799114,13953
2021,2,pincodes,799004,13618
2021,2,pincodes,799155,12688
2021,2,pincodes,799007,12171
2021,2,pincodes,799205,11526
2021,3,districts,west tripura,202122
2021,3,districts,sepahijala,54797
2021,3,districts,south tripura,54747
2021,3,districts,north tripura,51321
2021,3,districts,gomati,46535
2021,3,districts,dhalai,40679
2021,3,districts,khowai,31900
2021,3,districts,unakoti,27828
2021,3,pincodes,799001,34754
2021,3,pincodes,799003,28328
2021,3,pincodes,799006,17676
2021,3,pincodes,799102,16110
2021,3,pincodes,799002,15161
2021,3,pincodes,799114,15042
2021,3,pincodes,799004,14630
2021,3,pincodes,799155,13681
2021,3,pincodes,799007,13030
2021,3,pincodes,799205,12462
2021,4,districts,west tripura,215860
2021,4,districts,sepahijala,58818
2021,4,districts,south tripura,58777
2021,4,districts,north tripura,55009
2021,4,districts,gomati,49981
2021,4,districts,dhalai,43705
2021,4,districts,khowai,34253
2021,4,districts,unakoti,29889
2021,4,pincodes,799001,37053
2021,4,pincodes,799003,30202
2021,4,pincodes,799006,18860
2021,4,pincodes,799102,17294
2021,4,pincodes,799002,16156
2021,4,pincodes,799114,16098
2021,4,pincodes,799004,15668
2021,4,pincodes,799155,14625
2021,4,pincodes,799007,13875
2021,4,pincodes,799205,13336
2022,1,districts,west tripura,229161
2022,1,districts,sepahijala,62906
2022,1,districts,south tripura,62764
2022,1,districts,north tripura,58694
2022,1,districts,gomati,53356
2022,1,districts,dhalai,46680
2022,1,districts,khowai,36592
2022,1,districts,unakoti,31971
2022,1,pincodes,799001,39256
2022,1,pincodes,799003,31986
2022,1,pincodes,799006,20017
2022,1,pincodes,799102,18503
2022,1,pincodes,799002,17110
2022,1,pincodes,799114,17110
2022,1,pincodes,799004,16672
2022,1,pincodes,799155,15580
2022,1,pincodes,799007,14684
2022,1,pincodes,799205,14236
2022,2,districts,west tripura,242041
2022,2,districts,sepahijala,66602
2022,2,districts,south tripura,66478
2022,2,districts,north tripura,62140
2022,2,districts,gomati,56510
2022,2,districts,dhalai,49424
2022,2,districts,khowai,38683
2022,2,districts,unakoti,33904
2022,2,pincodes,799001,41385
2022,2,pincodes,799003,33780
2022,2,pincodes,799006,21113
2022,2,pincodes,799102,19586
2022,2,pincodes,799114,18129
2022,2,pincodes,799002,18019
2022,2,pincodes,799004,17628
2022,2,pincodes,799155,16480
2022,2,pincodes,799007,15483
2022,2,pincodes,799205,14996
2022,3,districts,west tripura,255161
2022,3,districts,sepahijala,70255
2022,3,districts,south tripura,70107
2022,3,districts,north tripura,65452
2022,3,districts,gomati,59506
2022,3,districts,dhalai,52074
2022,3,districts,khowai,40758
2022,3,districts,unakoti,35830
2022,3,pincodes,799001,43603
2022,3,pincodes,799003,35586
2022,3,pincodes,799006,22254
2022,3,pincodes,799102,20683
2022,3,pincodes,799114,19108
2022,3,pincodes,799002,19010
2022,3,pincodes,799004,18606
2022,3,pincodes,799155,17384
2022,3,pincodes,799007,16301
2022,3,pincodes,799205,15835
2022,4,districts,west tripura,267713
2022,4,districts,sepahijala,73240
2022,4,districts,south tripura,73117
2022,4,districts,north tripura,68352
2022,4,districts,gomati,62115
2022,4,districts,dhalai,54280
2022,4,districts,khowai,42490
2022,4,districts,unakoti,37434
2022,4,pincodes,799001,45881
2022,4,pincodes,799003,37391
2022,4,pincodes,799006,23420
2022,4,pincodes,799102,21582
2022,4,pincodes,799114,20070
2022,4,pincodes,799002,19938
2022,4,pincodes,799004,19534
2022,4,pincodes,799155,18162
2022,4,pincodes,799007,17130
2022,4,pincodes,799205,16550
2023,1,districts,west tripura,280021
2023,1,districts,sepahijala,76900
2023,1,districts,south tripura,76631
2023,1,districts,north tripura,71616
2023,1,districts,gomati,65137
2023,1,districts,dhalai,56918
2023,1,districts,khowai,44453
2023,1,districts,unakoti,39208
2023,1,pincodes,799001,47966
2023,1,pincodes,799003,39083
2023,1,pincodes,799006,24513
2023,1,pincodes,799102,22645
2023,1,pincodes,799114,21041
2023,1,pincodes,799002,20863
2023,1,pincodes,799004,20432
2023,1,pincodes,799155,18988
2023,1,pincodes,799007,17910
2023,1,pincodes,799205,17294
2023,2,districts,west tripura,291531
2023,2,districts,sepahijala,80758
2023,2,districts,south tripura,80248
2023,2,districts,north tripura,74840
2023,2,districts,gomati,68250
2023,2,districts,dhalai,59728
2023,2,districts,khowai,46636
2023,2,districts,unakoti,41033
2023,2,pincodes,799001,49774
2023,2,pincodes,799003,40656
2023,2,pincodes,799006,25471
2023,2,pincodes,799102,23741
2023,2,pincodes,799114,21944
2023,2,pincodes,799002,21674
2023,2,pincodes,799004,21308
2023,2,pincodes,799155,19828
2023,2,pincodes,799007,18612
2023,2,pincodes,799205,18122
2023,3,districts,west tripura,303494
2023,3,districts,sepahijala,84329
2023,3,districts,south tripura,83713
2023,3,districts,north tripura,78079
2023,3,districts,gomati,71255
2023,3,districts,dhalai,62353
2023,3,districts,khowai,48652
2023,3,districts,unakoti,42803
2023,3,pincodes,799001,51710
2023,3,pincodes,799003,42296
2023,3,pincodes,799006,26501
2023,3,pincodes,799102,24740
2023,3,pincodes,799114,22858
2023,3,pincodes,799002,22537
2023,3,pincodes,799004,22215
2023,3,pincodes,799155,20643
2023,3,pincodes,799007,19353
2023,3,pincodes,799205,18913
2023,4,districts,west tripura,315337
2023,4,districts,sepahijala,87910
2023,4,districts,south tripura,87397
2023,4,districts,north tripura,81280
2023,4,districts,gomati,74242
2023,4,districts,dhalai,64896
2023,4,districts,khowai,50673
2023,4,districts,unakoti,44609
2023,4,pincodes,799001,53590
2023,4,pincodes,799003,43963
2023,4,pincodes,799006,27509
2023,4,pincodes,799102,25835
2023,4,pincodes,799114,23792
2023,4,pincodes,799002,23365
2023,4,pincodes,799004,23095
2023,4,pincodes,799155,21559
2023,4,pincodes,799007,20080
2023,4,pincodes,799205,19663
2024,1,districts,west tripura,328332
2024,1,districts,sepahijala,92008
2024,1,districts,south tripura,91509
2024,1,districts,north tripura,84974
2024,1,districts,gomati,77781
2024,1,districts,dhalai,67846
2024,1,districts,khowai,53079
2024,1,districts,unakoti,46606
2024,1,pincodes,799001,55660
2024,1,pincodes,799003,45730
2024,1,pincodes,799006,28606
2024,1,pincodes,799102,26998
2024,1,pincodes,799114,24857
2024,1,pincodes,799002,24298
2024,1,pincodes,799004,24074
2024,1,pincodes,799155,22546
2024,1,pincodes,799007,20846
2024,1,pincodes,799205,20572
2024,2,districts,west tripura,341477
2024,2,districts,sepahijala,95889
2024,2,districts,south tripura,95400
2024,2,districts,north tripura,88558
2024,2,districts,gomati,81049
2024,2,districts,dhalai,70600
2024,2,districts,khowai,55217
2024,2,districts,unakoti,48534
2024,2,pincodes,799001,57878
2024,2,pincodes,799003,47558
2024,2,pincodes,799006,29750
2024,2,pincodes,799102,28149
2024,2,pincodes,799114,25934
2024,2,pincodes,799002,25207
2024,2,pincodes,799004,25040
2024,2,pincodes,799155,23516
2024,2,pincodes,799007,21640
2024,2,pincodes,799205,21380
2024,3,districts,west tripura,344910
2024,3,districts,north tripura,103849
2024,3,districts,gomati,92687
2024,3,districts,south tripura,88785
2024,3,districts,sepahijala,88030
2024,3,districts,dhalai,79489
2024,3,districts,unakoti,63383
2024,3,districts,khowai,55203
2024,3,pincodes,799002,48938
2024,3,pincodes,799014,40124
2024,3,pincodes,799001,33172
2024,3,pincodes,799003,29635
2024,3,pincodes,799102,27688
2024,3,pincodes,799045,25211
2024,3,pincodes,799131,22726
2024,3,pincodes,799004,22343
2024,3,pincodes,799155,21588
2024,3,pincodes,799250,20605
2024,4,districts,west tripura,355845
2024,4,districts,north tripura,107812
2024,4,districts,gomati,96003
2024,4,districts,south tripura,91963
2024,4,districts,sepahijala,91382
2024,4,districts,dhalai,82769
2024,4,districts,unakoti,65864
2024,4,districts,khowai,57278
2024,4,pincodes,799002,50251
2024,4,pincodes,799014,41290
2024,4,pincodes,799001,33925
2024,4,pincodes,799003,30559
2024,4,pincodes,799102,28683
2024,4,pincodes,799045,26192
2024,4,pincodes,799131,23555
2024,4,pincodes,799004,23042
2024,4,pincodes,799155,22303
2024,4,pincodes,799250,21107
2018,1,districts,gautam buddha nagar,448768
2018,1,districts,lucknow,380070
2018,1,districts,ghaziabad,329683
2018,1,districts,prayagraj,220198
2018,1,districts,kanpur nagar,208389
2018,1,districts,varanasi,206788
2018,1,districts,agra,148387
2018,1,districts,gorakhpur,132769
2018,1,districts,meerut,123619
2018,1,districts,bareilly,112369
2018,1,pincodes,201301,114625
2018,1,pincodes,201307,56583
2018,1,pincodes,201009,54783
2018,1,pincodes,211002,51023
2018,1,pincodes,201318,49362
2018,1,pincodes,201308,42420
2018,1,pincodes,250001,41193
2018,1,pincodes,201014,38782
2018,1,pincodes,226010,38589
2018,1,pincodes,201304,37654
2018,2,districts,gautam buddha nagar,586350
2018,2,districts,lucknow,506261
2018,2,districts,ghaziabad,434115
2018,2,districts,prayagraj,297113
2018,2,districts,varanasi,288325
2018,2,districts,kanpur nagar,285101
2018,2,districts,agra,205298
2018,2,districts,gorakhpur,181126
2018,2,districts,meerut,167212
2018,2,districts,bareilly,152939
2018,2,pincodes,201301,151073
2018,2,pincodes,201307,72411
2018,2,pincodes,201009,71991
2018,2,pincodes,211002,68114
2018,2,pincodes,201318,63900
2018,2,pincodes,250001,54856
2018,2,pincodes,201308,53985
2018,2,pincodes,226010,51161
2018,2,pincodes,201014,50249
2018,2,pincodes,201304,49291
2018,3,districts,gautam buddha nagar,727480
2018,3,districts,lucknow,620328
2018,3,districts,ghaziabad,538532
2018,3,districts,prayagraj,363743
2018,3,districts,varanasi,352604
2018,3,districts,kanpur nagar,349250
2018,3,districts,agra,257453
2018,3,districts,gorakhpur,224409
2018,3,districts,meerut,205977
2018,3,districts,bareilly,187467
2018,3,pincodes,201301,188664
2018,3,pincodes,201307,89958
2018,3,pincodes,201009,88997
2018,3,pincodes,211002,81996
2018,3,pincodes,201318,77173
2018,3,pincodes,250001,66777
2018,3,pincodes,201308,66265
2018,3,pincodes,201014,63092
2018,3,pincodes,226010,62616
2018,3,pincodes,201304,61745
2018,4,districts,gautam buddha nagar,951342
2018,4,districts,lucknow,765152
2018,4,districts,ghaziabad,713372
2018,4,districts,prayagraj,451019
2018,4,districts,varanasi,447144
2018,4,districts,kanpur nagar,434315
2018,4,districts,agra,322749
2018,4,districts,gorakhpur,279761
2018,4,districts,meerut,258843
2018,4,districts,bareilly,233073
2018,4,pincodes,201301,250205
2018,4,pincodes,201009,118561
2018,4,pincodes,201307,115602
2018,4,pincodes,211002,99215
2018,4,pincodes,201318,98765
2018,4,pincodes,201102,83251
2018,4,pincodes,201308,83096
2018,4,pincodes,250001,82743
2018,4,pincodes,201014,81787
2018,4,pincodes,201304,81781
2019,1,districts,gautam buddha nagar,1143614
2019,1,districts,lucknow,896208
2019,1,districts,ghaziabad,859583
2019,1,districts,prayagraj,532230
2019,1,districts,varanasi,524667
2019,1,districts,kanpur nagar,511583
2019,1,districts,agra,392222
2019,1,districts,gorakhpur,336196
2019,1,districts,meerut,311930
2019,1,districts,bareilly,279714
2019,1,pincodes,201301,301260
2019,1,pincodes,201009,144046
2019,1,pincodes,201307,135947
2019,1,pincodes,201318,118300
2019,1,pincodes,211002,115266
2019,1,pincodes,201102,103700
2019,1,pincodes,201304,98500
2019,1,pincodes,250001,98424
2019,1,pincodes,201308,97239
2019,1,pincodes,201014,95743
2019,2,districts,gautam buddha nagar,1282816
2019,2,districts,lucknow,1011470
2019,2,districts,ghaziabad,975605
2019,2,districts,prayagraj,602739
2019,2,districts,kanpur nagar,585796
2019,2,districts,varanasi,583444
2019,2,districts,agra,461224
2019,2,districts,gorakhpur,387961
2019,2,districts,meerut,361091
2019,2,districts,bareilly,318597
2019,2,pincodes,201301,336709
2019,2,pincodes,201009,163175
2019,2,pincodes,201307,150570
2019,2,pincodes,201318,132350
2019,2,pincodes,211002,127093
2019,2,pincodes,201102,120848
2019,2,pincodes,250001,114100
2019,2,pincodes,201304,110497
2019,2,pincodes,201308,107652
2019,2,pincodes,201014,106204
2019,3,districts,gautam buddha nagar,1415905
2019,3,districts,lucknow,1124832
2019,3,districts,ghaziabad,1088568
2019,3,districts,prayagraj,667277
2019,3,districts,kanpur nagar,655175
2019,3,districts,varanasi,639586
2019,3,districts,agra,530228
2019,3,districts,gorakhpur,434172
2019,3,districts,meerut,408972
2019,3,districts,bareilly,356146
2019,3,pincodes,201301,369425
2019,3,pincodes,201009,181701
2019,3,pincodes,201307,164576
2019,3,pincodes,201318,145568
2019,3,pincodes,201102,139053
2019,3,pincodes,211002,138117
2019,3,pincodes,250001,129231
2019,3,pincodes,201304,121814
2019,3,pincodes,201308,117632
2019,3,pincodes,247001,116900
2019,4,districts,gautam buddha nagar,1537791
2019,4,districts,lucknow,1221681
2019,4,districts,ghaziabad,1189357
2019,4,districts,prayagraj,738307
2019,4,districts,kanpur nagar,718251
2019,4,districts,varanasi,706509
2019,4,districts,agra,593453
2019,4,districts,gorakhpur,483523
2019,4,districts,meerut,455353
2019,4,districts,bareilly,398897
2019,4,pincodes,201301,398548
2019,4,pincodes,201009,198846
2019,4,pincodes,201307,177022
2019,4,pincodes,201318,157783
2019,4,pincodes,201102,156516
2019,4,pincodes,211002,149208
2019,4,pincodes,250001,142373
2019,4,pincodes,201304,132136
2019,4,pincodes,247001,128979
2019,4,pincodes,201308,126492
2020,1,districts,gautam buddha nagar,1656331
2020,1,districts,lucknow,1329098
2020,1,districts,ghaziabad,1296464
2020,1,districts,prayagraj,816436
2020,1,districts,kanpur nagar,788847
2020,1,districts,varanasi,777234
2020,1,districts,agra,668251
2020,1,districts,gorakhpur,539316
2020,1,districts,meerut,509693
2020,1,districts,bareilly,452872
2020,1,pincodes,201301,425915
2020,1,pincodes,201009,216851
2020,1,pincodes,201307,188483
2020,1,pincodes,201102,176490
2020,1,pincodes,201318,170164
2020,1,pincodes,211002,159892
2020,1,pincodes,250001,156932
2020,1,pincodes,247001,145252
2020,1,pincodes,201304,142149
2020,1,pincodes,201308,134788
2020,2,districts,gautam buddha nagar,1756163
2020,2,districts,lucknow,1434386
2020,2,districts,ghaziabad,1399514
2020,2,districts,prayagraj,892787
2020,2,districts,kanpur nagar,864991
2020,2,districts,varanasi,851213
2020,2,districts,agra,746336
2020,2,districts,gorakhpur,600961
2020,2,districts,meerut,566838
2020,2,districts,bareilly,507342
2020,2,pincodes,201301,445271
2020,2,pincodes,201009,233893
2020,2,pincodes,201307,198973
2020,2,pincodes,201102,197204
2020,2,pincodes,201318,181101
2020,2,pincodes,250001,171693
2020,2,pincodes,211002,168162
2020,2,pincodes,247001,163186
2020,2,pincodes,201304,150626
2020,2,pincodes,244001,148286
2020,3,districts,gautam buddha nagar,1885370
2020,3,districts,lucknow,1551932
2020,3,districts,ghaziabad,1518450
2020,3,districts,prayagraj,974228
2020,3,districts,kanpur nagar,941379
2020,3,districts,varanasi,927313
2020,3,districts,agra,822893
2020,3,districts,gorakhpur,661272
2020,3,districts,meerut,624570
2020,3,districts,bareilly,558821
2020,3,pincodes,201301,472490
2020,3,pincodes,201009,254167
2020,3,pincodes,201102,217344
2020,3,pincodes,201307,212086
2020,3,pincodes,201318,195737
2020,3,pincodes,250001,187222
2020,3,pincodes,247001,180262
2020,3,pincodes,211002,179148
2020,3,pincodes,244001,163682
2020,3,pincodes,201304,161850
2020,4,districts,gautam buddha nagar,2030178
2020,4,districts,lucknow,1684510
2020,4,districts,ghaziabad,1647330
2020,4,districts,prayagraj,1059982
2020,4,districts,kanpur nagar,1022768
2020,4,districts,varanasi,1003989
2020,4,districts,agra,900497
2020,4,districts,gorakhpur,722618
2020,4,districts,meerut,686266
2020,4,districts,bareilly,611236
2020,4,pincodes,201301,504506
2020,4,pincodes,201009,275685
2020,4,pincodes,201102,240152
2020,4,pincodes,201307,227351
2020,4,pincodes,201318,212043
2020,4,pincodes,250001,203632
