year,quarter,category,type,count,amount
2024,3,Financial Services,TOTAL,146791,259188448.0
2024,3,Others,TOTAL,118342,167519192.0
2024,4,Merchant payments,TOTAL,120801535,76355607365.0
2024,4,Peer-to-peer payments,TOTAL,64087805,197067021486.0
2024,4,Recharge & bill payments,TOTAL,14140889,15295409347.0
2024,4,Financial Services,TOTAL,367578,224863465.0
2024,4,Others,TOTAL,111413,182750369.0
2018,1,Recharge & bill payments,TOTAL,4305940,868358581.1737025
2018,1,Peer-to-peer payments,TOTAL,2540658,7547652852.662634
2018,1,Financial Services,TOTAL,202537,37125466.49571308
2018,1,Merchant payments,TOTAL,184127,201212697.26059398
2018,1,Others,TOTAL,358428,271943533.1341365
2018,2,Recharge & bill payments,TOTAL,5288093,1511007056.105427
2018,2,Peer-to-peer payments,TOTAL,3770555,13341587602.422176
2018,2,Merchant payments,TOTAL,345752,342809667.5935513
2018,2,Financial Services,TOTAL,279471,52145152.93902289
2018,2,Others,TOTAL,289826,311536696.6979239
2018,3,Peer-to-peer payments,TOTAL,7120792,21010614922.14291
2018,3,Recharge & bill payments,TOTAL,5894660,2252031409.939968
2018,3,Merchant payments,TOTAL,711240,445504998.0014268
2018,3,Financial Services,TOTAL,230083,30185982.18078412
2018,3,Others,TOTAL,300323,302431358.9473551
2018,4,Peer-to-peer payments,TOTAL,10752729,33578327037.682457
2018,4,Recharge & bill payments,TOTAL,7557003,2743591538.8320713
2018,4,Merchant payments,TOTAL,1985927,1172254323.9731452
2018,4,Financial Services,TOTAL,311632,40412563.014562674
2018,4,Others,TOTAL,352432,374501619.8364362
2019,1,Peer-to-peer payments,TOTAL,27621606,55246071722.22856
2019,1,Recharge & bill payments,TOTAL,11650961,3821181816.6204696
2019,1,Merchant payments,TOTAL,3921438,1664209334.5681162
2019,1,Financial Services,TOTAL,359993,36340412.57538466
2019,1,Others,TOTAL,402042,373355289.5614773
2019,2,Peer-to-peer payments,TOTAL,25257679,79466464089.34059
2019,2,Recharge & bill payments,TOTAL,14968290,5709279550.854211
2019,2,Merchant payments,TOTAL,9026751,3435472167.201069
2019,2,Financial Services,TOTAL,182685,34134486.762421735
2019,2,Others,TOTAL,573881,461962878.5071422
2019,3,Peer-to-peer payments,TOTAL,29885618,97443950786.5758
2019,3,Merchant payments,TOTAL,19646612,6705923742.563935
2019,3,Recharge & bill payments,TOTAL,16970783,7872719571.602099
2019,3,Financial Services,TOTAL,217029,37899900.33366185
2019,3,Others,TOTAL,583575,407796030.8547787
2019,4,Peer-to-peer payments,TOTAL,43354317,140449134717.291
2019,4,Recharge & bill payments,TOTAL,20604852,9028860435.054995
2019,4,Merchant payments,TOTAL,20544791,9721826538.354998
2019,4,Financial Services,TOTAL,101805,25014672.38444693
2019,4,Others,TOTAL,468477,227573686.58499068
2020,1,Peer-to-peer payments,TOTAL,48269912,165468574323.88968
2020,1,Merchant payments,TOTAL,27880848,13643061482.35596
2020,1,Recharge & bill payments,TOTAL,25631131,10961167179.81334
2020,1,Financial Services,TOTAL,72604,34466606.25327997
2020,1,Others,TOTAL,404317,200968968.6958118
2020,2,Peer-to-peer payments,TOTAL,49160792,166176386876.30048
2020,2,Recharge & bill payments,TOTAL,31681776,13014051935.53691
2020,2,Merchant payments,TOTAL,20756594,14354151782.39264
2020,2,Financial Services,TOTAL,92875,76662259.20544848
2020,2,Others,TOTAL,262619,142020149.829893
2020,3,Peer-to-peer payments,TOTAL,73247856,249006720239.33432
2020,3,Merchant payments,TOTAL,45149210,27714680562.343937
2020,3,Recharge & bill payments,TOTAL,30148875,16650017440.553333
2020,3,Financial Services,TOTAL,146383,113675141.51464571
2020,3,Others,TOTAL,396352,193212778.7117864
2020,4,Peer-to-peer payments,TOTAL,88730951,321280847680.95026
2020,4,Merchant payments,TOTAL,67367264,46142484518.08269
2020,4,Recharge & bill payments,TOTAL,33455755,18123908525.97014
2020,4,Financial Services,TOTAL,169294,136058685.85299307
2020,4,Others,TOTAL,560171,351480425.6482615
2021,1,Peer-to-peer payments,TOTAL,116733195,408190388154.2274
2021,1,Merchant payments,TOTAL,96394132,61936457709.223076
2021,1,Recharge & bill payments,TOTAL,38919519,20855464604.344055
2021,1,Financial Services,TOTAL,192936,162581466.93308985
2021,1,Others,TOTAL,491137,347689722.9177618
2021,2,Peer-to-peer payments,TOTAL,139277445,467784146764.7472
2021,2,Merchant payments,TOTAL,97860493,69922875807.46701
2021,2,Recharge & bill payments,TOTAL,49501703,23387103755.819714
2021,2,Financial Services,TOTAL,216441,186606893.61035594
2021,2,Others,TOTAL,620957,422031947.60023904
2021,3,Peer-to-peer payments,TOTAL,181742972,575912799217.8965
2021,3,Merchant payments,TOTAL,167819345,105548321875.05884
2021,3,Recharge & bill payments,TOTAL,49709657,28335516739.41771
2021,3,Financial Services,TOTAL,197211,190362135.86135098
2021,3,Others,TOTAL,815568,524328574.25040925
2021,4,Merchant payments,TOTAL,221774624,151967969235.0213
2021,4,Peer-to-peer payments,TOTAL,212937264,718215327365.9165
2021,4,Recharge & bill payments,TOTAL,51610607,32831163302.92643
2021,4,Financial Services,TOTAL,265091,263180819.6932125
2021,4,Others,TOTAL,1034011,656777820.7586894
2022,1,Merchant payments,TOTAL,267467038,171182113048.26318
2022,1,Peer-to-peer payments,TOTAL,241739380,814525435614.1678
2022,1,Recharge & bill payments,TOTAL,54555117,35542881861.07577
2022,1,Financial Services,TOTAL,244029,243340851.71204624
2022,1,Others,TOTAL,956656,556409604.9103613
2022,2,Merchant payments,TOTAL,336900860,208238945148.44
2022,2,Peer-to-peer payments,TOTAL,263380560,905641041298.7231
2022,2,Recharge & bill payments,TOTAL,59879660,38325678033.564705
2022,2,Financial Services,TOTAL,170705,175399371.37748802
2022,2,Others,TOTAL,838365,452454748.2866859
2022,3,Merchant payments,TOTAL,398104319,230609701751.02283
2022,3,Peer-to-peer payments,TOTAL,299383118,961209376585.5621
2022,3,Recharge & bill payments,TOTAL,69118763,46000391408.24405
2022,3,Financial Services,TOTAL,215235,220271929.84233993
2022,3,Others,TOTAL,719925,449514643.6055006
2022,4,Merchant payments,TOTAL,457778005,275194969877.524
2022,4,Peer-to-peer payments,TOTAL,334316758,1130380720682.5203
2022,4,Recharge & bill payments,TOTAL,72510470,50609988781.94313
2022,4,Financial Services,TOTAL,244442,270658680.97924906
2022,4,Others,TOTAL,725173,500361375.69058275
2023,1,Merchant payments,TOTAL,484552414,276693132279.0
2023,1,Peer-to-peer payments,TOTAL,353301155,1216864232698.0
2023,1,Recharge & bill payments,TOTAL,82232131,60583110261.0
2023,1,Financial Services,TOTAL,259195,274450998.0
2023,1,Others,TOTAL,751791,498449614.0
2023,2,Merchant payments,TOTAL,592487449,310487787699.0
2023,2,Peer-to-peer payments,TOTAL,389865502,1321457235324.0
2023,2,Recharge & bill payments,TOTAL,90082184,65720609268.0
2023,2,Financial Services,TOTAL,289948,328805088.0
2023,2,Others,TOTAL,734255,461148921.0
2023,3,Merchant payments,TOTAL,704324393,341799936129.0
2023,3,Peer-to-peer payments,TOTAL,438800339,1385976868598.0
2023,3,Recharge & bill payments,TOTAL,93085762,71540658202.0
2023,3,Financial Services,TOTAL,359675,484002475.0
2023,3,Others,TOTAL,661998,423978212.0
2023,4,Merchant payments,TOTAL,766981185,396873110176.0
2023,4,Peer-to-peer payments,TOTAL,484250991,1587157118494.0
2023,4,Recharge & bill payments,TOTAL,97092812,81348244193.0
2023,4,Financial Services,TOTAL,443168,570385125.0
2023,4,Others,TOTAL,703998,430749813.0
2024,1,Merchant payments,TOTAL,919893321,461976302970.0
2024,1,Peer-to-peer payments,TOTAL,566762679,1797249393778.0
2024,1,Recharge & bill payments,TOTAL,111655206,90033046149.0
2024,1,Financial Services,TOTAL,475140,770584971.0
2024,1,Others,TOTAL,687661,470845922.0
2024,2,Merchant payments,TOTAL,1096672010,523282312007.0
2024,2,Peer-to-peer payments,TOTAL,603947443,1879643438141.0
2024,2,Recharge & bill payments,TOTAL,116905611,92675346901.0
2024,2,Financial Services,TOTAL,580197,900517039.0
2024,2,Others,TOTAL,749845,592923836.0
2024,3,Merchant payments,TOTAL,1180358044,539372910912.0
2024,3,Peer-to-peer payments,TOTAL,638917092,1829890897007.0
2024,3,Recharge & bill payments,TOTAL,114791455,101313424056.0
2024,3,Financial Services,TOTAL,740449,1135779724.0
2024,3,Others,TOTAL,597995,544704206.0
2024,4,Merchant payments,TOTAL,1255692535,612426670218.0
2024,4,Peer-to-peer payments,TOTAL,672419613,2073546444802.0
2024,4,Recharge & bill payments,TOTAL,112704437,105312390698.0
2024,4,Financial Services,TOTAL,2077251,1154736814.0
2024,4,Others,TOTAL,575711,609128876.0
2018,1,Recharge & bill payments,TOTAL,26965,4823943.542263939
2018,1,Peer-to-peer payments,TOTAL,13559,56334584.632872
2018,1,Merchant payments,TOTAL,1349,1677583.1440411464
2018,1,Financial Services,TOTAL,608,86906.81958101383
2018,1,Others,TOTAL,1597,1727920.8016103164
2018,2,Recharge & bill payments,TOTAL,45435,9465769.856051585
2018,2,Peer-to-peer payments,TOTAL,24237,127051984.3879841
2018,2,Merchant payments,TOTAL,2556,4713227.148135973
2018,2,Financial Services,TOTAL,562,218130.12995975127
2018,2,Others,TOTAL,1788,2243974.0076642134
2018,3,Recharge & bill payments,TOTAL,58421,12221506.18938216
2018,3,Peer-to-peer payments,TOTAL,43195,215547415.4557628
2018,3,Merchant payments,TOTAL,4521,5322296.747954514
2018,3,Financial Services,TOTAL,562,261766.8021705601
2018,3,Others,TOTAL,1801,1727241.758047811
2018,4,Recharge & bill payments,TOTAL,79232,16713780.628117373
2018,4,Peer-to-peer payments,TOTAL,65451,351253329.74205655
2018,4,Merchant payments,TOTAL,7452,12637809.239460425
2018,4,Financial Services,TOTAL,717,596472.7145790398
2018,4,Others,TOTAL,1681,1939965.7540404093
2019,1,Peer-to-peer payments,TOTAL,121984,422987999.89472675
2019,1,Recharge & bill payments,TOTAL,96878,20711589.874598008
2019,1,Merchant payments,TOTAL,18346,11837344.846847566
2019,1,Financial Services,TOTAL,1225,191594.23340424805
2019,1,Others,TOTAL,1854,2265105.53451732
2019,2,Peer-to-peer payments,TOTAL,172125,674044301.8399961
2019,2,Recharge & bill payments,TOTAL,142582,32535297.489453897
2019,2,Merchant payments,TOTAL,66722,28248001.02647286
2019,2,Financial Services,TOTAL,2294,310197.54774877685
2019,2,Others,TOTAL,4521,3756445.53226958
2019,3,Peer-to-peer payments,TOTAL,203052,794235862.6317357
2019,3,Merchant payments,TOTAL,188753,52337322.5262961
2019,3,Recharge & bill payments,TOTAL,156125,33922224.892257094
2019,3,Financial Services,TOTAL,288,548142.8999844441
2019,3,Others,TOTAL,4218,3672895.4901549704
2019,4,Peer-to-peer payments,TOTAL,508471,1086457147.940953
2019,4,Recharge & bill payments,TOTAL,181287,42705664.08625737
2019,4,Merchant payments,TOTAL,73992,43954548.804204434
2019,4,Financial Services,TOTAL,373,494076.3450829056
2019,4,Others,TOTAL,2947,2898164.4797200123
2020,1,Peer-to-peer payments,TOTAL,230413,954765350.1856782
2020,1,Recharge & bill payments,TOTAL,215586,53588505.838823974
2020,1,Merchant payments,TOTAL,79881,43201695.38937264
2020,1,Financial Services,TOTAL,345,175569.53933206247
2020,1,Others,TOTAL,1893,1745150.991195219
2020,2,Recharge & bill payments,TOTAL,297620,78397187.10935993
2020,2,Peer-to-peer payments,TOTAL,186495,939900165.9422412
2020,2,Merchant payments,TOTAL,31442,34385184.65717751
2020,2,Financial Services,TOTAL,883,999656.0722047673
2020,2,Others,TOTAL,1291,936594.480283038
2020,3,Recharge & bill payments,TOTAL,298885,83894642.6709112
2020,3,Peer-to-peer payments,TOTAL,245087,1255521152.966514
2020,3,Merchant payments,TOTAL,49299,58337178.67223759
2020,3,Financial Services,TOTAL,1252,1795366.733436462
2020,3,Others,TOTAL,1912,1378387.6172995246
2020,4,Peer-to-peer payments,TOTAL,334069,1711730126.584541
2020,4,Recharge & bill payments,TOTAL,301382,90168624.05415541
2020,4,Merchant payments,TOTAL,95503,112478003.86391157
2020,4,Financial Services,TOTAL,1427,2361187.592392395
2020,4,Others,TOTAL,2654,2537863.027923054
2021,1,Peer-to-peer payments,TOTAL,403703,1965492629.578867
2021,1,Recharge & bill payments,TOTAL,279679,93174110.112334
2021,1,Merchant payments,TOTAL,112925,154183320.1372872
2021,1,Financial Services,TOTAL,1844,3027799.2784099854
2021,1,Others,TOTAL,2038,1789867.7338266163
2021,2,Peer-to-peer payments,TOTAL,473141,2125758496.616091
2021,2,Recharge & bill payments,TOTAL,345495,103846501.52404109
2021,2,Merchant payments,TOTAL,153671,190473176.21848944
2021,2,Financial Services,TOTAL,1865,2851874.287465013
2021,2,Others,TOTAL,2542,1969531.0292125773
2021,3,Peer-to-peer payments,TOTAL,595826,2582075089.383399
2021,3,Recharge & bill payments,TOTAL,346173,111613776.75942023
2021,3,Merchant payments,TOTAL,213808,290732930.46291006
2021,3,Financial Services,TOTAL,1689,2624558.3857180667
2021,3,Others,TOTAL,3098,2290508.8169457563
2021,4,Peer-to-peer payments,TOTAL,831597,3548508409.656125
2021,4,Recharge & bill payments,TOTAL,376078,136473754.40071422
2021,4,Merchant payments,TOTAL,369343,504586163.5569785
2021,4,Financial Services,TOTAL,2269,3162023.7210206646
2021,4,Others,TOTAL,5058,4052910.300969372
2022,1,Peer-to-peer payments,TOTAL,916940,3650961081.00263
2022,1,Merchant payments,TOTAL,449273,570784579.6670712
2022,1,Recharge & bill payments,TOTAL,371579,139135962.10369253
2022,1,Financial Services,TOTAL,2124,3062332.163804472
2022,1,Others,TOTAL,4386,3487320.9262269526
2022,2,Peer-to-peer payments,TOTAL,1198014,4596501308.195931
2022,2,Merchant payments,TOTAL,706658,847497607.0893551
2022,2,Recharge & bill payments,TOTAL,411189,162174479.6973383
2022,2,Financial Services,TOTAL,1758,1861284.7969863976
2022,2,Others,TOTAL,4462,3070990.527526753
2022,3,Peer-to-peer payments,TOTAL,1222037,4173703593.656705
2022,3,Merchant payments,TOTAL,772650,830361400.9603965
2022,3,Recharge & bill payments,TOTAL,397207,153567926.32171312
2022,3,Financial Services,TOTAL,1538,2851319.5479129553
2022,3,Others,TOTAL,3326,2396303.4047308513
2022,4,Peer-to-peer payments,TOTAL,1548662,5175155338.821596
2022,4,Merchant payments,TOTAL,1033541,1096220774.255463
2022,4,Recharge & bill payments,TOTAL,470639,181281682.32208142
2022,4,Financial Services,TOTAL,2049,2701971.788609252
2022,4,Others,TOTAL,3448,3025622.2320622765
2023,1,Peer-to-peer payments,TOTAL,1779090,5451626602.0
2023,1,Merchant payments,TOTAL,1067585,1091745064.0
2023,1,Recharge & bill payments,TOTAL,543957,213517668.0
2023,1,Financial Services,TOTAL,2603,2801184.0
2023,1,Others,TOTAL,2893,2877504.0
2023,2,Peer-to-peer payments,TOTAL,2196285,6799375282.0
2023,2,Merchant payments,TOTAL,1616549,1523202088.0
2023,2,Recharge & bill payments,TOTAL,594826,251468530.0
2023,2,Financial Services,TOTAL,2790,3457083.0
2023,2,Others,TOTAL,2517,2847453.0
2023,3,Peer-to-peer payments,TOTAL,2187102,6245427022.0
2023,3,Merchant payments,TOTAL,2011690,1619166618.0
2023,3,Recharge & bill payments,TOTAL,600784,233423001.0
2023,3,Financial Services,TOTAL,3289,7262131.0
2023,3,Others,TOTAL,2072,1958649.0
2023,4,Peer-to-peer payments,TOTAL,2165502,6467541154.0
2023,4,Merchant payments,TOTAL,2124031,1877772225.0
2023,4,Recharge & bill payments,TOTAL,562618,235242389.0
2023,4,Financial Services,TOTAL,3357,7657246.0
2023,4,Others,TOTAL,1816,2395457.0
2024,1,Merchant payments,TOTAL,2707037,2172007531.0
2024,1,Peer-to-peer payments,TOTAL,2501457,6989057055.0
2024,1,Recharge & bill payments,TOTAL,605942,278107861.0
2024,1,Financial Services,TOTAL,3962,14632590.0
2024,1,Others,TOTAL,1748,1916486.0
2024,2,Merchant payments,TOTAL,3610564,2756669498.0
2024,2,Peer-to-peer payments,TOTAL,2927640,8213879109.0
2024,2,Recharge & bill payments,TOTAL,642240,310411870.0
2024,2,Financial Services,TOTAL,5988,12875123.0
2024,2,Others,TOTAL,1890,2682555.0
2024,3,Merchant payments,TOTAL,3967262,2720586221.0
2024,3,Peer-to-peer payments,TOTAL,3060298,7537324304.0
2024,3,Recharge & bill payments,TOTAL,677635,293314207.0
2024,3,Financial Services,TOTAL,6715,15986708.0
2024,3,Others,TOTAL,1871,2617632.0
2024,4,Merchant payments,TOTAL,4746814,3358031205.0
2024,4,Peer-to-peer payments,TOTAL,3464526,8951460155.0
2024,4,Recharge & bill payments,TOTAL,682763,312543062.0
2024,4,Financial Services,TOTAL,20851,15322191.0
2024,4,Others,TOTAL,1916,3744785.0
2018,1,Recharge & bill payments,TOTAL,3308548,646028338.3951533
2018,1,Peer-to-peer payments,TOTAL,2670613,10031518934.085688
2018,1,Merchant payments,TOTAL,326510,272002057.1736871
2018,1,Financial Services,TOTAL,115363,31876073.74792233
2018,1,Others,TOTAL,305588,280132294.11422664
2018,2,Recharge & bill payments,TOTAL,4464677,1189892955.8051775
2018,2,Peer-to-peer payments,TOTAL,4433762,18067624388.09562
2018,2,Merchant payments,TOTAL,627918,517130320.4660308
2018,2,Financial Services,TOTAL,167035,65402385.25640666
2018,2,Others,TOTAL,298736,285794226.64323723
2018,3,Peer-to-peer payments,TOTAL,8810836,26792462660.044968
2018,3,Recharge & bill payments,TOTAL,5148411,1521551955.205038
2018,3,Merchant payments,TOTAL,1290978,733189649.5729834
2018,3,Financial Services,TOTAL,191732,37049222.36590697
2018,3,Others,TOTAL,332121,245838753.995272
2018,4,Peer-to-peer payments,TOTAL,11538547,39180083690.57276
2018,4,Recharge & bill payments,TOTAL,7093764,2020329567.8245385
2018,4,Merchant payments,TOTAL,3145621,1742903221.432857
2018,4,Financial Services,TOTAL,228398,46571758.68242933
2018,4,Others,TOTAL,451114,312185737.38152075
2019,1,Peer-to-peer payments,TOTAL,18645926,51296299081.44436
2019,1,Recharge & bill payments,TOTAL,8863289,2695317014.8660007
2019,1,Merchant payments,TOTAL,4195222,1924461188.9900146
2019,1,Financial Services,TOTAL,193261,31217137.545322973
2019,1,Others,TOTAL,377347,256742393.28426796
2019,2,Peer-to-peer payments,TOTAL,16952961,57924128549.06981
2019,2,Recharge & bill payments,TOTAL,8414514,3280033639.8500404
2019,2,Merchant payments,TOTAL,6296995,2690331792.5060787
2019,2,Financial Services,TOTAL,70142,18334602.389631532
2019,2,Others,TOTAL,437125,294847441.9421142
2019,3,Peer-to-peer payments,TOTAL,21277636,70615331408.53966
2019,3,Merchant payments,TOTAL,10344027,4079315732.661683
2019,3,Recharge & bill payments,TOTAL,9246678,3964144354.4161515
2019,3,Financial Services,TOTAL,88261,27213741.831077334
2019,3,Others,TOTAL,453581,273599406.1898495
2019,4,Peer-to-peer payments,TOTAL,28814008,91858026341.27563
2019,4,Merchant payments,TOTAL,16153034,6420193204.780616
2019,4,Recharge & bill payments,TOTAL,11157765,4681454397.562926
2019,4,Financial Services,TOTAL,60624,24332240.65556671
2019,4,Others,TOTAL,410980,206859328.2685905
2020,1,Peer-to-peer payments,TOTAL,30880360,101907683045.28436
2020,1,Merchant payments,TOTAL,21541556,8950736938.223478
2020,1,Recharge & bill payments,TOTAL,14134259,5493239429.7322235
2020,1,Financial Services,TOTAL,61427,41422107.813630365
2020,1,Others,TOTAL,335871,176604658.386683
2020,2,Peer-to-peer payments,TOTAL,21700844,82347647064.12332
2020,2,Recharge & bill payments,TOTAL,18474731,6414781159.484189
2020,2,Merchant payments,TOTAL,11477546,6909361871.628206
2020,2,Financial Services,TOTAL,78584,89189349.84916353
2020,2,Others,TOTAL,138405,65529451.74366937
2020,3,Peer-to-peer payments,TOTAL,31754077,123561080533.04672
2020,3,Merchant payments,TOTAL,20664887,12554589575.504852
2020,3,Recharge & bill payments,TOTAL,17521756,7476952307.406668
2020,3,Financial Services,TOTAL,129671,158512062.54590106
2020,3,Others,TOTAL,207434,90281020.15995154
2020,4,Peer-to-peer payments,TOTAL,47800741,172196381789.491
2020,4,Merchant payments,TOTAL,41297305,24417758781.65223
2020,4,Recharge & bill payments,TOTAL,21563946,9462546013.163391
2020,4,Financial Services,TOTAL,153044,186775413.14290395
2020,4,Others,TOTAL,364665,209735503.54521424
2021,1,Peer-to-peer payments,TOTAL,57446279,206405230307.9611
2021,1,Merchant payments,TOTAL,53811885,30722779534.582508
2021,1,Recharge & bill payments,TOTAL,24826273,11115915388.739548
2021,1,Financial Services,TOTAL,170620,215319360.4840321
2021,1,Others,TOTAL,301617,208899281.88347316
2021,2,Peer-to-peer payments,TOTAL,60812902,216379027686.30246
2021,2,Merchant payments,TOTAL,52048347,33504798112.88382
2021,2,Recharge & bill payments,TOTAL,32753032,13155346942.255478
2021,2,Financial Services,TOTAL,192614,225113402.6634022
2021,2,Others,TOTAL,351547,223054882.44675264
2021,3,Merchant payments,TOTAL,85074941,52932187058.575195
2021,3,Peer-to-peer payments,TOTAL,83833356,296121079294.8346
2021,3,Recharge & bill payments,TOTAL,34751691,15613287081.611631
2021,3,Financial Services,TOTAL,182097,246146707.2790811
2021,3,Others,TOTAL,515319,294622911.6328684
2021,4,Merchant payments,TOTAL,117578360,70539086832.13815
2021,4,Peer-to-peer payments,TOTAL,104493071,353529424598.23047
2021,4,Recharge & bill payments,TOTAL,36163870,18979178477.53405
2021,4,Financial Services,TOTAL,228761,275850497.094934
2021,4,Others,TOTAL,691914,400412189.80491126
2022,1,Merchant payments,TOTAL,139788772,81798208975.87326
2022,1,Peer-to-peer payments,TOTAL,119383791,409631710258.4541
2022,1,Recharge & bill payments,TOTAL,34579431,20705079141.096962
2022,1,Financial Services,TOTAL,241201,298216135.377552
2022,1,Others,TOTAL,579955,355987089.8306444
2022,2,Merchant payments,TOTAL,179245529,100813133534.0309
2022,2,Peer-to-peer payments,TOTAL,136341691,464333108374.5711
2022,2,Recharge & bill payments,TOTAL,38257271,24477663683.793488
2022,2,Financial Services,TOTAL,202498,233054908.96978933
2022,2,Others,TOTAL,459948,277767177.03123105
2022,3,Merchant payments,TOTAL,202149276,109801011246.16069
2022,3,Peer-to-peer payments,TOTAL,148805657,493880482824.984
2022,3,Recharge & bill payments,TOTAL,41919063,27694221703.16715
2022,3,Financial Services,TOTAL,217741,238069828.1652185
2022,3,Others,TOTAL,404438,265434770.79138052
2022,4,Merchant payments,TOTAL,229308285,118847998736.56468
2022,4,Peer-to-peer payments,TOTAL,162920305,526511418812.7734
2022,4,Recharge & bill payments,TOTAL,43391904,29719449171.386997
2022,4,Financial Services,TOTAL,295740,334812023.56560165
2022,4,Others,TOTAL,400402,275988847.1474179
2023,1,Merchant payments,TOTAL,248540772,124250251559.0
2023,1,Peer-to-peer payments,TOTAL,169269032,554678365256.0
2023,1,Recharge & bill payments,TOTAL,42745926,36069237413.0
2023,1,Financial Services,TOTAL,281287,303893116.0
2023,1,Others,TOTAL,375370,281926174.0
2023,2,Merchant payments,TOTAL,270279446,132952561597.0
2023,2,Peer-to-peer payments,TOTAL,181169979,603065358975.0
2023,2,Recharge & bill payments,TOTAL,46387359,39784453434.0
2023,2,Financial Services,TOTAL,273888,317118374.0
2023,2,Others,TOTAL,318966,243058635.0
2023,3,Merchant payments,TOTAL,309648502,147481033140.0
2023,3,Peer-to-peer payments,TOTAL,198678217,641624213537.0
2023,3,Recharge & bill payments,TOTAL,47138716,43398412878.0
2023,3,Financial Services,TOTAL,320645,373041817.0
2023,3,Others,TOTAL,298928,228563326.0
2023,4,Merchant payments,TOTAL,336838248,162776066943.0
2023,4,Peer-to-peer payments,TOTAL,208592985,662522423764.0
2023,4,Recharge & bill payments,TOTAL,47390155,46923336165.0
2023,4,Financial Services,TOTAL,381269,421861473.0
2023,4,Others,TOTAL,278724,226976660.0
2024,1,Merchant payments,TOTAL,372666269,174040000374.0
2024,1,Peer-to-peer payments,TOTAL,219277542,689079882786.0
2024,1,Recharge & bill payments,TOTAL,47746915,50024181672.0
2024,1,Financial Services,TOTAL,374620,495981410.0
2024,1,Others,TOTAL,261851,221064820.0
2024,2,Merchant payments,TOTAL,421976763,197165267684.0
2024,2,Peer-to-peer payments,TOTAL,232946490,735720936629.0
2024,2,Recharge & bill payments,TOTAL,49473659,51378465692.0
2024,2,Financial Services,TOTAL,423814,610399506.0
2024,2,Others,TOTAL,262960,276080355.0
2024,3,Merchant payments,TOTAL,465377405,211903749095.0
2024,3,Peer-to-peer payments,TOTAL,261706244,784327647260.0
2024,3,Recharge & bill payments,TOTAL,50701926,53589777402.0
2024,3,Financial Services,TOTAL,499913,641815710.0
2024,3,Others,TOTAL,251213,316605354.0
2024,4,Merchant payments,TOTAL,495976852,225671459942.0
2024,4,Peer-to-peer payments,TOTAL,272513152,807642909750.0
2024,4,Recharge & bill payments,TOTAL,50037730,53242042381.0
2024,4,Financial Services,TOTAL,1645600,715680931.0
2024,4,Others,TOTAL,250554,360782602.0
2018,1,Recharge & bill payments,TOTAL,4209319,831912767.5937189
2018,1,Peer-to-peer payments,TOTAL,3307245,11748268950.760422
2018,1,Merchant payments,TOTAL,351474,282899066.6137372
2018,1,Financial Services,TOTAL,262876,57011875.36233704
2018,1,Others,TOTAL,391852,388111458.2121352
2018,2,Peer-to-peer payments,TOTAL,4784079,20748520742.57553
2018,2,Recharge & bill payments,TOTAL,4686542,1274130053.834579
2018,2,Merchant payments,TOTAL,701082,551696487.3185428
2018,2,Financial Services,TOTAL,277805,85498213.25384143
2018,2,Others,TOTAL,315162,357356020.669816
2018,3,Peer-to-peer payments,TOTAL,11560952,29253505738.828743
2018,3,Recharge & bill payments,TOTAL,5328881,1568136060.627837
2018,3,Merchant payments,TOTAL,1770075,855534175.4794186
2018,3,Financial Services,TOTAL,307312,52554123.97376218
2018,3,Others,TOTAL,365483,300363110.81379545
2018,4,Peer-to-peer payments,TOTAL,15571288,44541667501.74112
2018,4,Recharge & bill payments,TOTAL,7121135,2165870863.16865
2018,4,Merchant payments,TOTAL,5315161,2356841304.9649296
2018,4,Financial Services,TOTAL,392423,64569231.23559249
2018,4,Others,TOTAL,521147,380139546.93821603
2019,1,Peer-to-peer payments,TOTAL,40488967,87361237975.49301
2019,1,Merchant payments,TOTAL,12341901,4144368545.535969
2019,1,Recharge & bill payments,TOTAL,11525394,3619117615.485172
2019,1,Financial Services,TOTAL,463688,54547989.275453925
2019,1,Others,TOTAL,470752,343989909.8750894
2019,2,Peer-to-peer payments,TOTAL,46741594,141095702899.16147
2019,2,Merchant payments,TOTAL,25682382,8442740781.469844
2019,2,Recharge & bill payments,TOTAL,16225017,5603477828.5489645
2019,2,Financial Services,TOTAL,252173,43627344.86329399
2019,2,Others,TOTAL,709213,490894328.3915366
2019,3,Peer-to-peer payments,TOTAL,59981113,180342868388.36203
2019,3,Merchant payments,TOTAL,44035953,14308557740.55424
2019,3,Recharge & bill payments,TOTAL,16437222,6793699069.387364
2019,3,Financial Services,TOTAL,183163,39617186.74048498
2019,3,Others,TOTAL,857925,445278745.3818412
2019,4,Peer-to-peer payments,TOTAL,82587060,249346680995.99316
2019,4,Merchant payments,TOTAL,59347809,21510626607.08445
2019,4,Recharge & bill payments,TOTAL,20797056,9561315124.602655
2019,4,Financial Services,TOTAL,137291,33453857.404595934
2019,4,Others,TOTAL,703042,294688962.659046
2020,1,Peer-to-peer payments,TOTAL,95668911,327641798044.80554
2020,1,Merchant payments,TOTAL,76818285,31076431477.91269
2020,1,Recharge & bill payments,TOTAL,26324268,12324266104.564993
2020,1,Financial Services,TOTAL,88184,59500639.38684589
2020,1,Others,TOTAL,509877,241784101.54604858
2020,2,Peer-to-peer payments,TOTAL,76683293,279478553909.7438
2020,2,Merchant payments,TOTAL,44181999,26712043204.891262
